RegionID,SizeRank,RegionName,RegionType,StateName,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31
102001,0,United States,Country,,274900.0,269900.0,270000.0,279000.0,289000.0,298000.0,299900.0,299900.0,299900.0,299000.0,298900.0,298000.0,294900.0,289900.0,289900.0,299000.0,305000.0,315500.0,322900.0,324500.0,319900.0,315000.0,311900.0,309900.0,300000.0,299900.0,299500.0,305000.0,315000.0,319000.0,327900.0,338000.0,340000.0,342900.0,344840.0,342990.0,339000.0,331990.0,329900.0,340000.0,352000.0,370000.0,379900.0,384900.0,379950.0,376990.0,375000.0,377924.0,375000.0,372000.0,375000.0,389000.0,400000.0
394913,1,"New York, NY",Msa,NY,519900.0,515000.0,519000.0,535000.0,549000.0,550000.0,564999.0,565000.0,550000.0,549500.0,550000.0,550000.0,550000.0,549000.0,549000.0,550000.0,565000.0,575000.0,579900.0,579900.0,575000.0,569000.0,575000.0,579000.0,579000.0,579000.0,575000.0,583000.0,599000.0,599000.0,599000.0,605000.0,629900.0,649000.0,649500.0,650000.0,659000.0,662000.0,669900.0,675000.0,675000.0,677777.0,675000.0,657000.0,649000.0,638000.0,638000.0,640000.0,649000.0,649000.0,660000.0,679900.0,689000.0
753899,2,"Los Angeles-Long Beach-Anaheim, CA",Msa,CA,798000.0,799000.0,799000.0,815000.0,848800.0,850000.0,849999.0,849000.0,825000.0,799000.0,785000.0,775000.0,760000.0,749900.0,749000.0,754557.0,785000.0,799900.0,829000.0,845000.0,849000.0,849000.0,845000.0,849000.0,849000.0,849880.0,858000.0,899000.0,905000.0,865000.0,888000.0,929900.0,960000.0,979000.0,965000.0,978000.0,995000.0,999000.0,999000.0,999900.0,1028888.0,1008888.0,1000000.0,999900.0,985000.0,949000.0,939000.0,949900.0,950000.0,950000.0,973900.0,990000.0,999900.0
394463,3,"Chicago, IL",Msa,IL,305995.0,299000.0,299000.0,319900.0,339500.0,349000.0,349900.0,346900.0,338000.0,329900.0,325000.0,319900.0,310000.0,299900.0,299900.0,320000.0,339000.0,349000.0,349500.0,346000.0,339700.0,329900.0,325000.0,319900.0,314000.0,300000.0,305000.0,324900.0,332900.0,329000.0,335000.0,345900.0,349900.0,350000.0,350000.0,349000.0,339835.0,334000.0,325000.0,340000.0,349900.0,350000.0,359900.0,356900.0,349999.0,340000.0,334900.0,329900.0,324999.0,316999.0,316990.0,329000.0,339900.0
394514,4,"Dallas-Fort Worth, TX",Msa,TX,339901.0,340000.0,345000.0,350000.0,359900.0,369000.0,369000.0,359000.0,349900.0,342500.0,339900.0,339900.0,339000.0,334900.0,330000.0,339000.0,349000.0,354900.0,359500.0,353000.0,349500.0,343200.0,340000.0,340000.0,339900.0,335000.0,330113.0,337400.0,340000.0,339900.0,349500.0,355000.0,359900.0,359900.0,359990.0,357563.0,354900.0,350990.0,352318.0,359900.0,369000.0,379900.0,390990.0,397000.0,399000.0,399999.0,402490.0,403990.0,415000.0,422990.0,425000.0,435500.0,465000.0
394974,5,"Philadelphia, PA",Msa,PA,258901.0,249900.0,249000.0,250000.0,261215.0,269900.0,278000.0,280000.0,279900.0,274900.0,274000.0,274500.0,266500.0,257500.0,250000.0,254999.0,269000.0,279000.0,289500.0,294900.0,295000.0,290000.0,295000.0,295990.0,290000.0,285000.0,283900.0,289900.0,295000.0,299000.0,310000.0,325000.0,335000.0,339000.0,335000.0,340000.0,335000.0,325000.0,324900.0,325000.0,329900.0,344900.0,345000.0,347900.0,334990.0,329630.0,329900.0,330000.0,329000.0,323990.0,315000.0,315000.0,315000.0
394692,6,"Houston, TX",Msa,TX,312906.0,315719.0,315741.0,319760.0,325539.0,329917.0,330408.0,329825.0,320593.0,315831.0,310972.0,310486.0,306113.0,306113.0,306113.0,310000.0,315831.0,320690.0,322053.0,320204.0,315734.0,310875.0,307765.0,307765.0,304464.0,301157.0,300282.0,303532.0,309903.0,309019.0,315831.0,324038.0,326521.0,330311.0,336238.0,337000.0,336990.0,332000.0,330990.0,335000.0,346995.0,353665.0,366900.0,374990.0,370990.0,370000.0,370000.0,371990.0,370990.0,370000.0,369900.0,375000.0,389000.0
395209,7,"Washington, DC",Msa,DC,439990.0,428900.0,427000.0,439000.0,459000.0,460000.0,475000.0,489340.0,475900.0,465000.0,459999.0,459900.0,449900.0,439900.0,439900.0,450000.0,475000.0,490000.0,499500.0,499000.0,489800.0,479900.0,485000.0,486392.0,485000.0,479900.0,480000.0,499900.0,524990.0,514990.0,529900.0,550000.0,553900.0,549900.0,541750.0,531999.0,524900.0,520000.0,515000.0,519915.0,525000.0,539000.0,540000.0,540900.0,529900.0,525000.0,525000.0,527900.0,525500.0,528990.0,540000.0,556990.0,571990.0
394856,8,"Miami-Fort Lauderdale, FL",Msa,FL,398604.0,398604.0,398604.0,398604.0,402641.0,402641.0,403549.0,403649.0,403549.0,402641.0,402641.0,402641.0,398604.0,398604.0,398604.0,398604.0,402528.0,402641.0,403645.0,403650.0,408696.0,405002.0,403650.0,403650.0,403650.0,403650.0,403650.0,403650.0,408696.0,402641.0,402641.0,402641.0,403650.0,408696.0,408696.0,409000.0,405000.0,402500.0,399900.0,399900.0,405000.0,,,,,472990.0,479900.0,490000.0,495300.0,500000.0,520000.0,550000.0,579000.0
394347,9,"Atlanta, GA",Msa,GA,307290.0,309000.0,313900.0,322000.0,335000.0,349000.0,350000.0,349900.0,334900.0,329000.0,325000.0,320900.0,316910.0,314900.0,309900.0,315000.0,326440.0,339000.0,349000.0,345000.0,339900.0,334900.0,329900.0,326610.0,325000.0,323920.0,321900.0,325000.0,330000.0,326200.0,335000.0,348000.0,350000.0,355000.0,359000.0,354900.0,350000.0,349900.0,349900.0,353909.0,369999.0,398900.0,399900.0,403490.0,405900.0,400602.0,400000.0,399999.0,399999.0,399900.0,397300.0,395000.0,400000.0
